Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Messurements,Price,Data Url
1793125,EMERALD,0.31,VS2,E,GD,VG,GD,N,4.93-3.15×2.01,936.34,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-76/
1773493,EMERALD,0.3,VVS2,E,EX,GD,GD,N,4.77-3.09×2.08,937.27,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-34/
1761618,EMERALD,0.3,VS2,D,EX,VG,GD,N,4.58-3.54×2.23,937.36,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-491/
1799890,EMERALD,0.3,VS2,E,VG,VG,FR,N,4.59-3.11×2.16,937.85,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-145/
1800660,EMERALD,0.3,VS1,F,VG,EX,GD,N,4.57-3.28×2.05,937.85,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-219/
1791766,EMERALD,0.29,VS1,D,GD,VG,VG,F,4.54-3.15×2.12,937.92,https://capitalwholesalediamonds.com/product/0-29-ct-emerald-9/
1756433,EMERALD,0.31,VS2,D,EX,VG,VG,F,4.59-3.23×2.16,937.93,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-225/
1799897,EMERALD,0.3,VS2,F,EX,EX,VG,M,4.66-3.21×2.11,938.32,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-236/
1800665,EMERALD,0.3,VS1,G,VG,VG,GD,N,4.36-3.28×2.22,938.32,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-293/
1779822,EMERALD,0.32,SI1,D,EX,EX,VG,F,4.57-3.46×2.18,938.34,https://capitalwholesalediamonds.com/product/0-32-ct-emerald-151/
1800681,EMERALD,0.31,VS2,G,EX,GD,GD,N,4.76-3.18×2.23,938.42,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-137/
1795789,EMERALD,0.31,VS1,H,EX,VG,GD,N,4.63-3.41×2.19,938.42,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-148/
1800667,EMERALD,0.31,VS1,H,VG,EX,GD,N,4.44-3.27×2.26,938.42,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-149/
1763932,EMERALD,0.31,VS2,D,EX,EX,GD,N,4.50-3.33×2.18,938.42,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-221/
1778527,EMERALD,0.3,VS1,E,VG,VG,GD,N,4.54-3.31×2.19,938.81,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-102/
1785103,EMERALD,0.3,VS1,H,EX,EX,VG,N,4.63-3.27×2.15,938.86,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-333/
1777427,EMERALD,0.3,VS1,G,EX,VG,GD,N,4.85-3.18×1.99,939.35,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-287/
1750240,EMERALD,0.32,VS1,G,VG,VG,GD,N,5.01-3.19×2.02,939.44,https://capitalwholesalediamonds.com/product/0-32-ct-emerald-79/
1771216,EMERALD,0.31,VS1,E,VG,EX,GD,N,4.44-3.45×2.21,939.52,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-45/
1763924,EMERALD,0.3,VS1,E,EX,EX,GD,N,4.55-3.36×2.18,939.88,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-81/
1775243,EMERALD,0.3,VS2,D,EX,EX,GD,N,4.55-3.38×2.12,939.88,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-514/
1779812,EMERALD,0.3,VS1,E,VG,GD,GD,N,4.53-3.34×2.21,940.35,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-76/
1732911,EMERALD,0.3,VS1,E,EX,EX,VG,N,5.02-3.08×2.01,940.35,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-84/
1761578,EMERALD,0.51,VS2,L,EX,EX,VG,N,5.53-3.81×2.57,940.47,https://capitalwholesalediamonds.com/product/0-51-ct-emerald-363/
1791052,EMERALD,0.31,VS2,D,EX,VG,GD,M,4.68-3.28×2.15,941.03,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-231/
1763921,EMERALD,0.3,VS1,D,EX,EX,VG,F,4.90-3.14×2.05,941.33,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-464/
1773504,EMERALD,0.31,VS2,D,VG,EX,GD,N,4.53-3.36×2.27,941.62,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-213/
1798514,EMERALD,0.4,VVS1,K,VG,EX,GD,N,5.02-3.61×2.35,941.70,https://capitalwholesalediamonds.com/product/0-4-ct-emerald-356/
1798528,EMERALD,0.4,VVS2,K,EX,EX,VG,N,4.84-3.65×2.46,941.74,https://capitalwholesalediamonds.com/product/0-4-ct-emerald-357/
1767881,EMERALD,0.3,VS2,E,EX,EX,GD,N,4.71-3.13×2.11,941.87,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-131/
1771181,EMERALD,0.3,IF,H,VG,VG,VG,N,4.93-3.14×1.92,941.89,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-319/
1765015,EMERALD,0.31,VS1,G,EX,VG,GD,N,4.39-3.25×2.21,942.11,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-134/
1797261,EMERALD,0.32,VS2,F,EX,GD,GD,M,4.34-3.28×2.29,942.11,https://capitalwholesalediamonds.com/product/0-32-ct-emerald-74/
1789868,EMERALD,0.3,VS1,D,GD,VG,GD,N,4.96-3.09×2.09,942.34,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-430/
1789870,EMERALD,0.3,VS1,D,EX,VG,VG,M,4.75-3.13×2.04,942.34,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-459/
1791041,EMERALD,0.3,VS1,D,GD,EX,GD,N,4.34-3.36×2.18,942.34,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-466/
1779819,EMERALD,0.3,VS2,E,GD,EX,VG,N,4.51-3.08×2.19,942.41,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-112/
1800655,EMERALD,0.3,VS1,E,GD,VG,VG,N,4.36-3.30×2.32,942.85,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-73/
1800654,EMERALD,0.3,VS1,E,VG,VG,GD,N,4.42-3.33×2.07,942.85,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-77/
1799850,EMERALD,0.3,VS1,E,VG,VG,FR,N,4.33-3.26×2.28,942.85,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-86/
1800671,EMERALD,0.3,VS2,D,VG,EX,GD,N,4.80-3.17×2.13,942.85,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-494/
1791758,EMERALD,0.3,VS2,F,VG,VG,GD,N,4.59-3.15×2.12,942.88,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-255/
1785102,EMERALD,0.3,VS1,G,EX,EX,GD,N,4.59-3.33×2.07,942.88,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-292/
1778507,EMERALD,0.4,VS1,J,VG,EX,GD,F,5.22-3.34×2.33,943.05,https://capitalwholesalediamonds.com/product/0-4-ct-emerald-354/
1793127,EMERALD,0.3,VS2,E,EX,VG,GD,F,4.51-3.25×2.04,943.43,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-106/
1783796,EMERALD,0.3,VS2,E,VG,EX,GD,N,4.49-3.36×2.19,943.43,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-110/
1783798,EMERALD,0.3,VS2,E,GD,EX,VG,N,4.47-3.18×2.21,943.43,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-120/
1791753,EMERALD,0.3,VS2,E,VG,VG,GD,N,4.63-3.16×2.00,943.43,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-135/
1793129,EMERALD,0.3,VS2,E,EX,VG,VG,M,4.46-3.33×2.08,943.43,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-147/
1772547,EMERALD,0.3,VS1,D,EX,EX,GD,F,4.87-3.08×1.93,943.87,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-437/
1775233,EMERALD,0.3,VS1,D,EX,EX,VG,F,4.55-3.34×2.11,943.87,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-467/
1743904,EMERALD,0.3,VS2,D,EX,EX,VG,N,4.77-3.13×2.06,943.92,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-508/
1799843,EMERALD,0.3,VS1,D,VG,VG,GD,N,4.61-3.37×2.05,944.88,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-427/
1795779,EMERALD,0.3,VS1,D,VG,GD,FR,N,4.42-3.34×2.14,944.88,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-457/
1800650,EMERALD,0.3,VS1,D,VG,EX,GD,N,4.49-3.30×2.13,944.88,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-478/
1789064,EMERALD,0.31,VS1,G,VG,EX,VG,F,4.33-3.27×2.27,945.76,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-129/
1789062,EMERALD,0.32,VS1,F,VG,EX,GD,F,4.88-3.14×2.05,945.91,https://capitalwholesalediamonds.com/product/0-32-ct-emerald-56/
1769546,EMERALD,0.3,VS1,E,EX,EX,GD,N,4.46-3.23×2.07,945.94,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-78/
1745108,EMERALD,0.31,VS1,E,EX,EX,GD,N,4.72-3.26×2.15,946.30,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-41/
1799917,EMERALD,0.31,SI1,E,EX,GD,GD,N,4.59-3.23×2.17,946.32,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-78/
1799899,EMERALD,0.3,VS2,F,EX,EX,GD,N,4.57-3.31×2.15,946.42,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-254/
1799902,EMERALD,0.3,VS2,F,GD,EX,VG,N,4.28-3.44×2.29,946.42,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-258/
1799915,EMERALD,0.3,SI1,D,EX,VG,GD,N,4.40-3.21×2.17,946.42,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-520/
1799914,EMERALD,0.3,SI1,D,EX,GD,GD,N,4.67-3.22×2.12,946.42,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-529/
1795792,EMERALD,0.3,VS2,E,VG,EX,GD,F,4.94-3.15×1.89,946.43,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-107/
1781335,EMERALD,0.33,SI1,E,EX,VG,FR,N,4.85-3.30×2.02,946.47,https://capitalwholesalediamonds.com/product/0-33-ct-emerald-32/
1638197,EMERALD,0.59,SI2,K,EX,EX,VG,N,5.47-4.02×2.74,946.73,https://capitalwholesalediamonds.com/product/0-59-ct-emerald-38/
1781329,EMERALD,0.3,VS2,F,VG,EX,VG,N,4.35-3.27×2.15,946.94,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-251/
1771194,EMERALD,0.3,VVS2,D,VG,VG,GD,N,4.36-3.24×2.15,947.45,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-401/
1773506,EMERALD,0.3,VS2,D,VG,EX,VG,N,4.79-3.19×1.99,947.95,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-519/
1766907,EMERALD,0.3,VS2,E,EX,EX,GD,N,4.48-3.31×2.07,947.99,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-108/
1794409,EMERALD,0.31,VS2,E,VG,VG,GD,F,4.53-3.43×2.21,948.41,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-69/
1782719,EMERALD,0.3,VVS1,H,EX,VG,VG,N,4.56-3.33×2.14,948.44,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-321/
1771222,EMERALD,0.3,VS1,G,EX,EX,VG,F,4.65-3.16×2.03,949.00,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-288/
1793116,EMERALD,0.3,VS1,E,EX,VG,GD,F,4.54-3.16×2.14,949.02,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-68/
1793117,EMERALD,0.3,VS1,E,VG,VG,GD,N,4.50-3.26×2.18,949.02,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-71/
1779811,EMERALD,0.3,VS1,E,VG,EX,GD,N,4.61-3.24×2.16,949.02,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-75/
1787844,EMERALD,0.3,VS2,D,VG,VG,GD,N,4.46-3.52×2.19,949.02,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-493/
1795788,EMERALD,0.31,VS1,G,EX,EX,GD,F,4.82-3.19×2.03,949.43,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-132/
1800644,EMERALD,0.31,VVS2,H,VG,EX,GD,N,4.39-3.32×2.29,949.43,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-143/
1782728,EMERALD,0.3,VS1,D,EX,VG,GD,N,4.54-3.31×2.21,949.44,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-420/
1777424,EMERALD,0.31,VS1,E,VG,EX,GD,N,4.77-3.23×2.10,949.48,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-52/
1763920,EMERALD,0.3,VS1,D,EX,EX,GD,N,4.90-3.14×1.98,949.95,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-444/
1789071,EMERALD,0.31,VS2,H,EX,EX,GD,N,4.81-3.11×2.01,949.95,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-152/
1777418,EMERALD,0.3,VVS2,D,VG,VG,FR,N,4.70-3.32×2.02,950.02,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-405/
1771228,EMERALD,0.31,VS2,D,EX,EX,GD,N,4.59-3.38×2.24,950.47,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-217/
1782726,EMERALD,0.31,VVS2,H,EX,VG,GD,N,4.84-3.11×2.11,950.49,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-144/
1787852,EMERALD,0.31,SI1,E,EX,VG,VG,N,4.46-3.30×2.25,950.51,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-79/
1737066,EMERALD,0.32,VS1,F,EX,EX,VG,N,4.60-3.41×2.23,950.78,https://capitalwholesalediamonds.com/product/0-32-ct-emerald-60/
1799830,EMERALD,0.33,VS1,D,EX,GD,FR,M,4.54-3.47×2.19,950.91,https://capitalwholesalediamonds.com/product/0-33-ct-emerald-80/
1791756,EMERALD,0.3,VS2,F,EX,EX,GD,N,4.64-3.18×2.08,950.98,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-240/
1791757,EMERALD,0.3,VS2,F,EX,VG,GD,N,4.95-3.14×2.04,950.98,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-259/
1772556,EMERALD,0.3,VS2,D,EX,VG,GD,N,4.48-3.38×2.23,951.05,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-513/
1791742,EMERALD,0.32,VVS2,E,GD,VG,GD,N,4.27-3.48×2.33,951.27,https://capitalwholesalediamonds.com/product/0-32-ct-emerald-21/
1799822,EMERALD,0.33,VVS2,H,EX,GD,GD,N,4.69-3.25×2.39,951.50,https://capitalwholesalediamonds.com/product/0-33-ct-emerald-59/
1761613,EMERALD,0.31,VS1,E,EX,EX,GD,N,4.58-3.44×2.23,951.57,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-47/
1771227,EMERALD,0.32,VS2,D,VG,VG,GD,F,4.68-3.12×2.23,951.84,https://capitalwholesalediamonds.com/product/0-32-ct-emerald-141/
1787836,EMERALD,0.3,VS1,D,VG,VG,VG,F,4.76-3.03×2.01,951.98,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-422/
1789869,EMERALD,0.3,VS1,D,VG,EX,GD,N,4.64-3.11×2.10,951.98,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-428/
1791042,EMERALD,0.3,VS1,D,VG,EX,VG,F,4.86-3.11×2.01,951.98,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-434/
1789867,EMERALD,0.3,VS1,D,VG,EX,GD,N,4.47-3.30×2.20,951.98,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-476/
1789063,EMERALD,0.3,VS1,F,EX,VG,GD,N,4.54-3.28×2.21,951.99,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-196/
1786535,EMERALD,0.3,VVS2,G,EX,EX,VG,F,4.52-3.30×2.20,951.99,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-276/
1795783,EMERALD,0.3,VS1,E,VG,VG,VG,F,4.50-3.16×2.22,952.01,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-98/
1799849,EMERALD,0.3,VS1,E,VG,VG,GD,N,4.64-3.08×2.15,952.01,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-100/
1765020,EMERALD,0.3,VS2,D,EX,EX,VG,N,4.65-3.24×2.10,952.01,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-505/
1737060,EMERALD,0.31,VVS2,D,VG,VG,GD,N,4.63-3.41×2.23,952.10,https://capitalwholesalediamonds.com/product/0-31-ct-emerald-182/
1761610,EMERALD,0.3,VVS2,E,EX,EX,GD,N,4.40-3.25×2.14,952.48,https://capitalwholesalediamonds.com/product/0-3-ct-emerald-31/
